AL	Houston	1069	0	45935	0	0	0	45665	0	0	0	46522	0	0	0	50718	0	0	0	56574	0	0	0	74632	0	0	0	81331	0	0	0	88787	0	0	0	101547	0	0	0	56574	0	0
GA	Houston	13153	0	11280	0	0	0	11303	0	0	0	20964	0	0	0	39154	0	0	0	62924	0	0	0	77605	0	0	0	89208	0	0	0	110765	0	0	0	139900	0	0	0	62924	0	0
MN	Houston	27055	0	13845	0	0	0	14735	0	0	0	14435	0	0	0	16588	0	0	0	17556	0	0	0	18382	0	0	0	18497	0	0	0	19718	0	0	0	19027	0	0	0	17556	0	0
TN	Houston	47083	0	5555	0	0	0	6432	0	0	0	5318	0	0	0	4794	0	0	0	5845	0	0	0	6871	0	0	0	7018	0	0	0	8088	0	0	0	8426	0	0	0	5853	0	0
TX	Houston	48225	0	30017	0	0	0	31137	0	0	0	22825	0	0	0	19376	0	0	0	17855	0	0	0	22299	0	0	0	21375	0	0	0	23185	0	0	0	23732	0	0	0	17855	0	0
AR	Howard	5061	0	17489	0	0	0	16621	0	0	0	13342	0	0	0	10878	0	0	0	11412	0	0	0	13459	0	0	0	13569	0	0	0	14300	0	0	0	13789	0	0	0	11412	0	0
IA	Howard	19089	0	13082	0	0	0	13531	0	0	0	13105	0	0	0	12734	0	0	0	11442	0	0	0	11114	0	0	0	9809	0	0	0	9932	0	0	0	9566	0	0	0	11442	0	0
IN	Howard	18067	0	46696	0	0	0	47752	0	0	0	54498	0	0	0	69509	0	0	0	83198	0	0	0	86896	0	0	0	80827	0	0	0	84964	0	0	0	82752	0	0	0	83198	0	0
MD	Howard	24027	0	16169	0	0	0	17175	0	0	0	23119	0	0	0	36152	0	0	0	61911	0	0	0	118572	0	0	0	187328	0	0	0	247842	0	0	0	287085	0	0	0	62394	0	0
MO	Howard	29089	0	13490	0	0	0	13026	0	0	0	11857	0	0	0	10859	0	0	0	10561	0	0	0	10008	0	0	0	9631	0	0	0	10212	0	0	0	10144	0	0	0	10561	0	0
NE	Howard	31093	0	10020	0	0	0	8422	0	0	0	7226	0	0	0	6541	0	0	0	6807	0	0	0	6773	0	0	0	6055	0	0	0	6567	0	0	0	6274	0	0	0	6807	0	0
TX	Howard	48227	0	22888	0	0	0	20990	0	0	0	26722	0	0	0	40139	0	0	0	37796	0	0	0	33142	0	0	0	32343	0	0	0	33627	0	0	0	35012	0	0	0	37796	0	0
MO	Howell	29091	0	19672	0	0	0	22270	0	0	0	22725	0	0	0	22027	0	0	0	23521	0	0	0	28807	0	0	0	31447	0	0	0	37238	0	0	0	40400	0	0	0	23521	0	0
MN	Hubbard	27057	0	9596	0	0	0	11085	0	0	0	11085	0	0	0	9962	0	0	0	10583	0	0	0	14098	0	0	0	14939	0	0	0	18376	0	0	0	20428	0	0	0	10583	0	0
NJ	Hudson	34017	0	690730	0	0	0	652040	0	0	0	647437	0	0	0	610734	0	0	0	609266	0	0	0	556972	0	0	0	553099	0	0	0	608975	0	0	0	634266	0	0	0	607839	0	0
TX	Hudspeth	48229	0	3728	0	0	0	3149	0	0	0	4298	0	0	0	3343	0	0	0	2392	0	0	0	2728	0	0	0	2915	0	0	0	3344	0	0	0	3476	0	0	0	2392	0	0
CO	Huerfano	8055	0	17062	0	0	0	16088	0	0	0	10549	0	0	0	7867	0	0	0	6590	0	0	0	6440	0	0	0	6009	0	0	0	7862	0	0	0	6711	0	0	0	6590	0	0
OK	Hughes	40063	0	30334	0	0	0	29189	0	0	0	20664	0	0	0	15144	0	0	0	13228	0	0	0	14338	0	0	0	13023	0	0	0	14154	0	0	0	14003	0	0	0	13228	0	0
SD	Hughes	46065	0	7009	0	0	0	6624	0	0	0	8111	0	0	0	12725	0	0	0	11632	0	0	0	14220	0	0	0	14817	0	0	0	16481	0	0	0	17022	0	0	0	11632	0	0
CA	Humboldt	6023	0	43233	0	0	0	45812	0	0	0	69241	0	0	0	104892	0	0	0	99692	0	0	0	108514	0	0	0	119118	0	0	0	126518	0	0	0	134623	0	0	0	99692	0	0
IA	Humboldt	19091	0	13202	0	0	0	13459	0	0	0	13117	0	0	0	13156	0	0	0	12519	0	0	0	12246	0	0	0	10756	0	0	0	10381	0	0	0	9815	0	0	0	12519	0	0
NV	Humboldt	32013	0	3795	0	0	0	4743	0	0	0	4838	0	0	0	5708	0	0	0	6375	0	0	0	9434	0	0	0	12844	0	0	0	16106	0	0	0	16528	0	0	0	6375	0	0
MS	Humphreys	28053	0	24729	0	0	0	26257	0	0	0	23115	0	0	0	19093	0	0	0	14601	0	0	0	13931	0	0	0	12134	0	0	0	11206	0	0	0	9375	0	0	0	14601	0	0
TN	Humphreys	47085	0	12039	0	0	0	12421	0	0	0	11030	0	0	0	11511	0	0	0	13560	0	0	0	15957	0	0	0	15795	0	0	0	17929	0	0	0	18538	0	0	0	13560	0	0
TX	Hunt	48231	0	49016	0	0	0	48793	0	0	0	42731	0	0	0	39399	0	0	0	47948	0	0	0	55248	0	0	0	64343	0	0	0	76596	0	0	0	86129	0	0	0	47948	0	0
NJ	Hunterdon	34019	0	34728	0	0	0	36766	0	0	0	42736	0	0	0	54107	0	0	0	69718	0	0	0	87361	0	0	0	107776	0	0	0	121989	0	0	0	128349	0	0	0	69718	0	0
PA	Huntingdon	42061	0	39021	0	0	0	41836	0	0	0	40872	0	0	0	39457	0	0	0	39108	0	0	0	42253	0	0	0	44164	0	0	0	45586	0	0	0	45913	0	0	0	39108	0	0
IN	Huntington	18069	0	29073	0	0	0	29931	0	0	0	31400	0	0	0	33814	0	0	0	34970	0	0	0	35596	0	0	0	35427	0	0	0	38075	0	0	0	37124	0	0	0	34970	0	0
MI	Huron	26063	0	31132	0	0	0	32584	0	0	0	33149	0	0	0	34006	0	0	0	34083	0	0	0	36459	0	0	0	34951	0	0	0	36079	0	0	0	33118	0	0	0	34083	0	0
OH	Huron	39077	0	33700	0	0	0	34800	0	0	0	39353	0	0	0	47326	0	0	0	49587	0	0	0	54608	0	0	0	56240	0	0	0	59487	0	0	0	59626	0	0	0	49587	0	0
SD	Hutchinson	46067	0	13904	0	0	0	12668	0	0	0	11423	0	0	0	11085	0	0	0	10379	0	0	0	9350	0	0	0	8262	0	0	0	8075	0	0	0	7343	0	0	0	10379	0	0
TX	Hutchinson	48233	0	14848	0	0	0	19069	0	0	0	31580	0	0	0	34419	0	0	0	24443	0	0	0	26304	0	0	0	25689	0	0	0	23857	0	0	0	22150	0	0	0	24443	0	0
NC	Hyde	37095	0	8550	0	0	0	7860	0	0	0	6479	0	0	0	5765	0	0	0	5571	0	0	0	5873	0	0	0	5411	0	0	0	5826	0	0	0	5810	0	0	0	5571	0	0
SD	Hyde	46069	0	3690	0	0	0	3113	0	0	0	2811	0	0	0	2602	0	0	0	2515	0	0	0	2069	0	0	0	1696	0	0	0	1671	0	0	0	1420	0	0	0	2515	0	0
LA	Iberia	22045	0	28192	0	0	0	37183	0	0	0	40059	0	0	0	51657	0	0	0	57397	0	0	0	63752	0	0	0	68297	0	0	0	73266	0	0	0	73240	0	0	0	57397	0	0
LA	Iberville	22047	0	24638	0	0	0	27721	0	0	0	26750	0	0	0	29939	0	0	0	30746	0	0	0	32159	0	0	0	31049	0	0	0	33320	0	0	0	33387	0	0	0	30746	0	0
IA	Ida	19093	0	11933	0	0	0	11047	0	0	0	10697	0	0	0	10269	0	0	0	9190	0	0	0	8908	0	0	0	8365	0	0	0	7837	0	0	0	7089	0	0	0	9283	0	0
ID	Idaho	16049	0	10107	0	0	0	12691	0	0	0	11423	0	0	0	13542	0	0	0	12891	0	0	0	14769	0	0	0	13783	0	0	0	15511	0	0	0	16267	0	0	0	12891	0	0
CA	Imperial	6025	0	60903	0	0	0	59740	0	0	0	62975	0	0	0	72105	0	0	0	74492	0	0	0	92110	0	0	0	109303	0	0	0	142361	0	0	0	174528	0	0	0	74492	0	0
AR	Independence	5063	0	24225	0	0	0	25643	0	0	0	23488	0	0	0	20048	0	0	0	22723	0	0	0	30147	0	0	0	31192	0	0	0	34233	0	0	0	36647	0	0	0	22723	0	0
FL	Indian River	12061	0	6724	0	0	0	8957	0	0	0	11872	0	0	0	25309	0	0	0	35992	0	0	0	59896	0	0	0	90208	0	0	0	112947	0	0	0	138028	0	0	0	35992	0	0
PA	Indiana	42063	0	75395	0	0	0	79854	0	0	0	77106	0	0	0	75366	0	0	0	79451	0	0	0	92281	0	0	0	89994	0	0	0	89605	0	0	0	88880	0	0	0	79451	0	0
MI	Ingham	26065	0	116587	0	0	0	130616	0	0	0	172941	0	0	0	211296	0	0	0	261039	0	0	0	275520	0	0	0	281912	0	0	0	279320	0	0	0	280895	0	0	0	261039	0	0
CA	Inyo	6027	0	6555	0	0	0	7625	0	0	0	11658	0	0	0	11684	0	0	0	15571	0	0	0	17895	0	0	0	18281	0	0	0	17945	0	0	0	18546	0	0	0	15571	0	0
MI	Ionia	26067	0	35093	0	0	0	35710	0	0	0	38158	0	0	0	43132	0	0	0	45848	0	0	0	51815	0	0	0	57024	0	0	0	61518	0	0	0	63905	0	0	0	45848	0	0
MI	Iosco	26069	0	7517	0	0	0	8560	0	0	0	10906	0	0	0	16505	0	0	0	24905	0	0	0	28349	0	0	0	30209	0	0	0	27339	0	0	0	25887	0	0	0	24905	0	0
IA	Iowa	19095	0	17332	0	0	0	17016	0	0	0	15835	0	0	0	16396	0	0	0	15419	0	0	0	15429	0	0	0	14630	0	0	0	15671	0	0	0	16355	0	0	0	15419	0	0
WI	Iowa	55049	0	20039	0	0	0	20595	0	0	0	19610	0	0	0	19631	0	0	0	19306	0	0	0	19802	0	0	0	20150	0	0	0	22780	0	0	0	23687	0	0	0	19306	0	0
NC	Iredell	37097	0	46693	0	0	0	50424	0	0	0	56303	0	0	0	62526	0	0	0	72197	0	0	0	82538	0	0	0	92931	0	0	0	122660	0	0	0	159437	0	0	0	72197	0	0
TX	Irion	48235	0	2049	0	0	0	1963	0	0	0	1590	0	0	0	1183	0	0	0	1070	0	0	0	1386	0	0	0	1629	0	0	0	1771	0	0	0	1599	0	0	0	1070	0	0
MI	Iron	26071	0	20805	0	0	0	20243	0	0	0	17692	0	0	0	17184	0	0	0	13813	0	0	0	13635	0	0	0	13175	0	0	0	13138	0	0	0	11817	0	0	0	13813	0	0
MO	Iron	29093	0	9642	0	0	0	10440	0	0	0	9458	0	0	0	8041	0	0	0	9529	0	0	0	11084	0	0	0	10726	0	0	0	10697	0	0	0	10630	0	0	0	9529	0	0
UT	Iron	49021	0	7227	0	0	0	8331	0	0	0	9642	0	0	0	10795	0	0	0	12177	0	0	0	17349	0	0	0	20789	0	0	0	33779	0	0	0	46163	0	0	0	12177	0	0
WI	Iron	55051	0	9933	0	0	0	10049	0	0	0	8714	0	0	0	7830	0	0	0	6533	0	0	0	6730	0	0	0	6153	0	0	0	6861	0	0	0	5916	0	0	0	6533	0	0
IL	Iroquois	17075	0	32913	0	0	0	32496	0	0	0	32348	0	0	0	33562	0	0	0	33532	0	0	0	32976	0	0	0	30787	0	0	0	31334	0	0	0	29718	0	0	0	33532	0	0
GA	Irwin	13155	0	12199	0	0	0	12936	0	0	0	11973	0	0	0	9211	0	0	0	8036	0	0	0	8988	0	0	0	8649	0	0	0	9931	0	0	0	9538	0	0	0	8036	0	0
MI	Isabella	26073	0	21126	0	0	0	25982	0	0	0	28964	0	0	0	35348	0	0	0	44594	0	0	0	54110	0	0	0	54624	0	0	0	63351	0	0	0	70311	0	0	0	44594	0	0
MN	Isanti	27059	0	12081	0	0	0	12950	0	0	0	12123	0	0	0	13530	0	0	0	16560	0	0	0	23600	0	0	0	25921	0	0	0	31287	0	0	0	37816	0	0	0	16560	0	0
WA	Island	53029	0	5369	0	0	0	6098	0	0	0	11079	0	0	0	19638	0	0	0	27011	0	0	0	44048	0	0	0	60195	0	0	0	71558	0	0	0	78506	0	0	0	27011	0	0
VA	Isle of Wight	51093	0	13409	0	0	0	13381	0	0	0	14906	0	0	0	17164	0	0	0	18285	0	0	0	21603	0	0	0	25053	0	0	0	29728	0	0	0	35270	0	0	0	18285	0	0
MS	Issaquena	28055	0	5734	0	0	0	6433	0	0	0	4966	0	0	0	3576	0	0	0	2737	0	0	0	2513	0	0	0	1909	0	0	0	2274	0	0	0	1406	0	0	0	2737	0	0
MN	Itasca	27061	0	27224	0	0	0	32996	0	0	0	33321	0	0	0	38006	0	0	0	35530	0	0	0	43069	0	0	0	40863	0	0	0	43992	0	0	0	45058	0	0	0	35530	0	0
MS	Itawamba	28057	0	18225	0	0	0	19922	0	0	0	17216	0	0	0	15080	0	0	0	16847	0	0	0	20518	0	0	0	20017	0	0	0	22770	0	0	0	23401	0	0	0	16847	0	0
AR	Izard	5065	0	12872	0	0	0	12834	0	0	0	9953	0	0	0	6766	0	0	0	7381	0	0	0	10768	0	0	0	11364	0	0	0	13249	0	0	0	13696	0	0	0	7381	0	0
TX	Jack	48237	0	9046	0	0	0	10206	0	0	0	7755	0	0	0	7418	0	0	0	6711	0	0	0	7408	0	0	0	6981	0	0	0	8763	0	0	0	9044	0	0	0	6711	0	0
AL	Jackson	1071	0	36881	0	0	0	41802	0	0	0	38998	0	0	0	36681	0	0	0	39202	0	0	0	51407	0	0	0	47796	0	0	0	53926	0	0	0	53227	0	0	0	39202	0	0
AR	Jackson	5067	0	27943	0	0	0	26427	0	0	0	25912	0	0	0	22843	0	0	0	20452	0	0	0	21646	0	0	0	18944	0	0	0	18418	0	0	0	17997	0	0	0	20452	0	0
CO	Jackson	8057	0	1386	0	0	0	1798	0	0	0	1976	0	0	0	1758	0	0	0	1811	0	0	0	1863	0	0	0	1605	0	0	0	1577	0	0	0	1394	0	0	0	1811	0	0
FL	Jackson	12063	0	31969	0	0	0	34428	0	0	0	34645	0	0	0	36208	0	0	0	34434	0	0	0	39154	0	0	0	41375	0	0	0	46755	0	0	0	49746	0	0	0	34434	0	0
GA	Jackson	13157	0	21609	0	0	0	20089	0	0	0	18997	0	0	0	18499	0	0	0	21093	0	0	0	25343	0	0	0	30005	0	0	0	41589	0	0	0	60485	0	0	0	21093	0	0
IA	Jackson	19097	0	18481	0	0	0	19181	0	0	0	18622	0	0	0	20754	0	0	0	20839	0	0	0	22503	0	0	0	19950	0	0	0	20296	0	0	0	19848	0	0	0	20839	0	0
IL	Jackson	17077	0	35680	0	0	0	37920	0	0	0	38124	0	0	0	42151	0	0	0	55008	0	0	0	61522	0	0	0	61067	0	0	0	59612	0	0	0	60218	0	0	0	55008	0	0
IN	Jackson	18071	0	23731	0	0	0	26612	0	0	0	28237	0	0	0	30556	0	0	0	33187	0	0	0	36523	0	0	0	37730	0	0	0	41335	0	0	0	42376	0	0	0	33187	0	0
KS	Jackson	20085	0	14776	0	0	0	13382	0	0	0	11098	0	0	0	10309	0	0	0	10342	0	0	0	11644	0	0	0	11525	0	0	0	12657	0	0	0	13462	0	0	0	10342	0	0
KY	Jackson	21109	0	10467	0	0	0	16339	0	0	0	13101	0	0	0	10677	0	0	0	10005	0	0	0	11996	0	0	0	11955	0	0	0	13495	0	0	0	13494	0	0	0	10005	0	0
LA	Jackson	22049	0	13808	0	0	0	17807	0	0	0	15434	0	0	0	15828	0	0	0	15963	0	0	0	17321	0	0	0	15705	0	0	0	15397	0	0	0	16274	0	0	0	15963	0	0
MI	Jackson	26075	0	92304	0	0	0	93108	0	0	0	107925	0	0	0	131994	0	0	0	143274	0	0	0	151495	0	0	0	149756	0	0	0	158422	0	0	0	160248	0	0	0	143274	0	0
MN	Jackson	27063	0	15863	0	0	0	16805	0	0	0	16306	0	0	0	15501	0	0	0	14352	0	0	0	13690	0	0	0	11677	0	0	0	11268	0	0	0	10266	0	0	0	14352	0	0
MO	Jackson	29095	0	470454	0	0	0	477828	0	0	0	541035	0	0	0	622732	0	0	0	654558	0	0	0	629266	0	0	0	633232	0	0	0	654880	0	0	0	674158	0	0	0	654178	0	0
MS	Jackson	28059	0	15973	0	0	0	20601	0	0	0	31401	0	0	0	55522	0	0	0	87975	0	0	0	118015	0	0	0	115243	0	0	0	131420	0	0	0	139668	0	0	0	87975	0	0
NC	Jackson	37099	0	17519	0	0	0	19366	0	0	0	19261	0	0	0	17780	0	0	0	21593	0	0	0	25811	0	0	0	26846	0	0	0	33121	0	0	0	40271	0	0	0	21593	0	0
OH	Jackson	39079	0	25040	0	0	0	27004	0	0	0	27767	0	0	0	29372	0	0	0	27174	0	0	0	30592	0	0	0	30230	0	0	0	32641	0	0	0	33225	0	0	0	27174	0	0
OK	Jackson	40065	0	28910	0	0	0	22708	0	0	0	20082	0	0	0	29736	0	0	0	30902	0	0	0	30356	0	0	0	28764	0	0	0	28439	0	0	0	26446	0	0	0	30902	0	0
OR	Jackson	41029	0	32918	0	0	0	36213	0	0	0	58510	0	0	0	73962	0	0	0	94533	0	0	0	132456	0	0	0	146389	0	0	0	181269	0	0	0	203206	0	0	0	94533	0	0
SD	Jackson	46071	0	5110	0	0	0	3935	0	0	0	3319	0	0	0	3027	0	0	0	2920	0	0	0	3437	0	0	0	2811	0	0	0	2930	0	0	0	3031	0	0	0	2920	0	0
TN	Jackson	47087	0	13589	0	0	0	15082	0	0	0	12348	0	0	0	9233	0	0	0	8141	0	0	0	9398	0	0	0	9297	0	0	0	10984	0	0	0	11638	0	0	0	8141	0	0
